dominant_accession	arm	pair_id	checkm2_severity	ref_checkm2_completeness	ref_checkm2_contamination	checkm2_completeness_deficit	checkm2_contamination_excess	dominant_phylum	comp_bias	cont_bias	comp_mae	cont_mae	n	tool
RS_GCF_000831585.1	H_pass	pair_0099	pass	100.0	0.45	0.0	0.0	Pseudomonadota	2.6642564000000006	-0.5375457599999995	2.7921892	2.636500480000001	10	magicc_v5
RS_GCF_000835305.1	H_pass	pair_0050	pass	99.98	0.18	0.0	0.0	Campylobacterota	0.2596815999999983	-1.957836799999999	1.3888962	3.058892599999999	10	magicc_v5
RS_GCF_000941075.1	H_pass	pair_0183	pass	98.5	0.14	0.0	0.0	Bacillota	10.1781453	1.9466675999999985	10.214630099999999	4.944176600000001	10	magicc_v5
RS_GCF_000956315.1	H_pass	pair_0086	pass	98.53	0.11	0.0	0.0	Spirochaetota	-4.186534100000001	-3.7669550000000003	4.561067700000001	6.279360800000001	10	magicc_v5
RS_GCF_000962775.1	H_fail	pair_0102	moderate	95.98	0.29	2.019999999999996	0.0	Spirochaetota	-7.114917499999999	-1.9549706999999998	8.6668285	7.943246300000001	10	magicc_v5
RS_GCF_000970025.1	H_pass	pair_0103	pass	99.88	0.94	0.0	0.0	Halobacteriota	-1.8713783999999989	-1.2808287399999994	3.7971943999999995	4.3267123399999985	10	magicc_v5
RS_GCF_000970225.1	H_fail	pair_0103	mild	99.99	2.17	0.0	0.16999999999999993	Halobacteriota	2.1163374999999993	-2.5598272000000013	4.2913845	4.2788348	10	magicc_v5
RS_GCF_001077475.1	H_pass	pair_0015	pass	100.0	0.11	0.0	0.0	Pseudomonadota	2.908017200000001	-1.9747487299999988	5.5507176	8.25923393	10	magicc_v5
RS_GCF_001281405.1	H_pass	pair_0104	pass	100.0	0.03	0.0	0.0	Pseudomonadota	-3.729716599999999	-6.282659	7.2206453999999995	6.855380400000001	10	magicc_v5
RS_GCF_001433455.1	H_pass	pair_0170	pass	99.92	0.88	0.0	0.0	Methanobacteriota_B	9.020052299999998	5.116406149999999	9.020052299999998	6.4340477499999995	10	magicc_v5
RS_GCF_001441165.1	H_pass	pair_0125	pass	100.0	0.17	0.0	0.0	Actinomycetota	7.352241999999999	2.706022999999999	7.406475999999998	3.0862005999999993	10	magicc_v5
RS_GCF_001518895.1	H_pass	pair_0014	pass	100.0	0.39	0.0	0.0	Pseudomonadota	6.180702099999998	0.29864559200000096	6.180702099999998	1.9898513920000014	10	magicc_v5
RS_GCF_001554055.1	H_pass	pair_0004	pass	98.67	1.14	0.0	0.0	Bacillota	4.1313451000000025	-2.2834210999999995	4.8049849	3.3583817000000002	10	magicc_v5
RS_GCF_001559035.2	H_fail	pair_0104	mild	100.0	2.71	0.0	0.71	Pseudomonadota	1.7951350000000033	-3.538719529999999	2.926896599999999	5.577478729999998	10	magicc_v5
RS_GCF_001580455.1	H_pass	pair_0018	pass	100.0	1.03	0.0	0.0	Pseudomonadota	1.158079099999999	0.7434024999999989	5.086512900000001	3.9577669	10	magicc_v5
RS_GCF_001623645.2	H_pass	pair_0023	pass	100.0	0.25	0.0	0.0	Pseudomonadota	1.4015166999999984	-1.2973926199999997	3.139090699999996	4.35835356	10	magicc_v5
RS_GCF_001635935.1	H_pass	pair_0153	pass	99.99	0.06	0.0	0.0	Bacillota	0.3798269999999988	-7.850200599999999	1.9615533999999983	7.850200599999999	10	magicc_v5
RS_GCF_001639125.1	H_pass	pair_0081	pass	99.38	0.06	0.0	0.0	Campylobacterota	-0.9964850999999981	-3.2917179999999973	2.700280299999997	3.6347948000000003	10	magicc_v5
RS_GCF_001650295.1	H_fail	pair_0105	mild	100.0	2.06	0.0	0.06000000000000005	Pseudomonadota	3.8788349999999987	0.0416004999999986	4.565922999999999	2.7468041	10	magicc_v5
RS_GCF_001677515.1	H_pass	pair_0008	pass	100.0	0.06	0.0	0.0	Pseudomonadota	4.129702600000002	-0.821741269999999	4.219893200000001	2.0040502699999982	10	magicc_v5
RS_GCF_001680025.1	H_pass	pair_0095	pass	100.0	0.51	0.0	0.0	Pseudomonadota	6.3548846	-0.7564035050000018	6.658724800000002	4.981626905000002	10	magicc_v5
RS_GCF_001717955.1	H_pass	pair_0098	pass	100.0	0.58	0.0	0.0	Pseudomonadota	6.7647938	2.6362240249999993	9.039992600000001	6.907133374999999	10	magicc_v5
RS_GCF_001831455.1	H_fail	pair_0106	mild	99.87	3.06	0.0	1.06	Pseudomonadota	6.361385899999999	0.041968900000000885	8.136663899999999	3.3469190999999996	10	magicc_v5
RS_GCF_001941785.1	H_pass	pair_0124	pass	99.87	0.74	0.0	0.0	Bacillota	9.705895699999997	1.137101100000001	9.711929699999997	4.2165293	10	magicc_v5
RS_GCF_001941975.2	H_pass	pair_0116	pass	99.99	1.17	0.0	0.0	Bacillota	5.235003700000001	1.1413468500000001	9.2985287	7.078144449999999	10	magicc_v5
RS_GCF_001975005.1	H_pass	pair_0065	pass	100.0	0.56	0.0	0.0	Bacillota	2.6740439999999994	-2.3182807700000008	3.3331868	2.930034230000001	10	magicc_v5
RS_GCF_002006355.2	H_fail	pair_0107	mild	100.0	3.05	0.0	1.0499999999999998	Bacillota	9.8367483	5.545849799999999	9.9789143	7.305246399999999	10	magicc_v5
RS_GCF_002007625.1	H_fail	pair_0108	mild	100.0	3.93	0.0	1.9300000000000002	Bacillota	1.6769978999999986	0.3641017299999997	1.9966616999999993	2.5175505300000007	10	magicc_v5
RS_GCF_002055515.1	H_fail	pair_0109	mild	100.0	3.45	0.0	1.4500000000000002	Pseudomonadota	5.7434156	-1.190613160000001	5.7434156	2.973508840000001	10	magicc_v5
RS_GCF_002057455.1	H_pass	pair_0148	pass	100.0	1.77	0.0	0.0	Actinomycetota	16.6858945	13.8214384	16.6858945	13.840815600000003	10	magicc_v5
RS_GCF_002073595.2	H_fail	pair_0110	mild	100.0	2.36	0.0	0.3599999999999999	Pseudomonadota	5.480504000000002	-3.6028317299999997	5.569536000000001	3.6988157299999997	10	magicc_v5
RS_GCF_002095995.1	H_fail	pair_0111	mild	97.15	0.11	0.8499999999999943	0.0	Bacillota	-0.29708660000000153	-1.7978205900000006	1.2263898000000026	2.5748241899999997	10	magicc_v5
RS_GCF_002096015.1	H_pass	pair_0111	pass	98.35	0.11	0.0	0.0	Bacillota	2.3542528999999988	-4.88026065	3.7924636999999977	5.664689450000001	10	magicc_v5
RS_GCF_002111265.1	H_pass	pair_0101	pass	100.0	1.53	0.0	0.0	Pseudomonadota	2.3992648999999986	0.4472177299999981	3.827999899999996	3.324866810000002	10	magicc_v5
RS_GCF_002151485.1	H_fail	pair_0112	mild	96.59	0.19	1.4099999999999966	0.0	Spirochaetota	-5.4952435999999985	-7.754834152999999	5.8067038	8.805747553	10	magicc_v5
RS_GCF_002156705.1	H_pass	pair_0159	pass	99.84	0.46	0.0	0.0	Halobacteriota	0.8545405999999993	-2.5064906000000016	3.6445616000000007	4.554659200000001	10	magicc_v5
RS_GCF_002197305.1	H_pass	pair_0077	pass	100.0	0.11	0.0	0.0	Bacillota	5.736640399999996	-3.3284165000000008	5.766460399999997	3.4437413	10	magicc_v5
RS_GCF_002208115.1	H_pass	pair_0161	pass	100.0	0.34	0.0	0.0	Bdellovibrionota	-0.7046599000000022	-4.705761820000001	4.637030900000001	6.209430020000001	10	magicc_v5
RS_GCF_002208175.1	H_fail	pair_0113	mild	100.0	3.54	0.0	1.54	Pseudomonadota	5.843615400000002	6.44919065	6.868217000000001	8.21566225	10	magicc_v5
RS_GCF_002214445.1	H_fail	pair_0114	mild	96.2	0.05	1.7999999999999972	0.0	Bacillota	-1.4678846	-6.6179017	4.125893199999999	7.948148639999999	10	magicc_v5
RS_GCF_002234575.2	H_fail	pair_0115	moderate	99.99	4.39	0.0	2.3899999999999997	Bacillota	22.7357266	19.2653102	22.7357266	19.2653102	10	magicc_v5
RS_GCF_002257695.2	H_fail	pair_0116	moderate	100.0	6.45	0.0	4.45	Bacillota	20.124647799999998	11.6026899	20.124647799999998	11.6026899	10	magicc_v5
RS_GCF_002355275.1	H_pass	pair_0142	pass	100.0	0.54	0.0	0.0	Pseudomonadota	9.996758100000001	7.74271283	10.527597100000001	8.589143830000001	10	magicc_v5
RS_GCF_002507865.2	H_pass	pair_0094	pass	100.0	0.16	0.0	0.0	Pseudomonadota	-2.1458641999999983	-6.221859350000001	2.474962999999998	6.221859350000001	10	magicc_v5
RS_GCF_002576835.1	H_pass	pair_0024	pass	100.0	0.5	0.0	0.0	Bacillota	5.834674500000001	-3.8135459999999988	5.834674500000001	4.458505	10	magicc_v5
RS_GCF_002741805.2	H_pass	pair_0102	pass	98.16	0.29	0.0	0.0	Spirochaetota	-0.5140607000000003	-4.0592695	2.5126885000000003	5.379583500000001	10	magicc_v5
RS_GCF_002741845.3	H_pass	pair_0096	pass	98.0	0.26	0.0	0.0	Spirochaetota	3.5461298999999995	-1.150534499999998	6.854313300000003	7.3750085	10	magicc_v5
RS_GCF_002760995.1	H_pass	pair_0051	pass	100.0	0.12	0.0	0.0	Pseudomonadota	1.7008638999999994	-4.118806071	2.7969245000000007	5.186616470999999	10	magicc_v5
RS_GCF_003030165.1	H_pass	pair_0052	pass	99.99	0.62	0.0	0.0	Bacillota	0.9840073000000004	-4.145235400000001	2.9756163	4.9072248	10	magicc_v5
RS_GCF_003073695.1	H_fail	pair_0117	mild	100.0	2.91	0.0	0.9100000000000001	Pseudomonadota	5.103069499999997	5.3621601	6.791603099999998	5.485205500000001	10	magicc_v5
RS_GCF_003074755.2	H_pass	pair_0039	pass	100.0	0.61	0.0	0.0	Pseudomonadota	2.2153335999999983	0.20285099999999828	4.0006357999999995	4.726251800000003	10	magicc_v5
RS_GCF_003193685.1	H_pass	pair_0062	pass	100.0	0.25	0.0	0.0	Bacillota	3.7631638999999977	-5.472797599999999	3.813113899999999	5.7456	10	magicc_v5
RS_GCF_003194005.1	H_pass	pair_0064	pass	100.0	0.68	0.0	0.0	Bacillota	-0.5543336000000003	-4.6174886000000015	4.3457756	5.439513000000001	10	magicc_v5
RS_GCF_003354265.1	H_pass	pair_0138	pass	99.81	0.94	0.0	0.0	Bacillota	-0.894226399999998	-5.288243779999998	2.925757	5.55152478	10	magicc_v5
RS_GCF_003355435.1	H_pass	pair_0110	pass	100.0	0.02	0.0	0.0	Pseudomonadota	4.436743799999999	-0.7626616499999999	4.603781799999998	1.97670785	10	magicc_v5
RS_GCF_003429525.1	H_pass	pair_0031	pass	99.99	0.17	0.0	0.0	Spirochaetota	0.31422939999999927	-1.5192521699999992	3.5466308000000013	4.620649030000001	10	magicc_v5
RS_GCF_003595585.1	H_pass	pair_0007	pass	100.0	0.14	0.0	0.0	Pseudomonadota	6.953959300000003	-8.1821091	8.720654300000001	8.785889099999999	10	magicc_v5
RS_GCF_003668795.1	H_pass	pair_0143	pass	100.0	0.17	0.0	0.0	Pseudomonadota	6.0801183000000005	1.147212670000001	7.4415683	4.50263873	10	magicc_v5
RS_GCF_003697265.1	H_pass	pair_0130	pass	100.0	0.65	0.0	0.0	Pseudomonadota	14.9444416	9.5228362	16.677453599999996	10.4502238	10	magicc_v5
RS_GCF_003815755.1	H_pass	pair_0193	pass	100.0	0.17	0.0	0.0	Bacteroidota	6.2078310000000005	4.3845986	6.2078310000000005	5.413565999999999	10	magicc_v5
RS_GCF_003939355.2	H_pass	pair_0037	pass	100.0	0.0	0.0	0.0	Pseudomonadota	1.1759710999999995	-1.4200020000000015	3.789248099999999	3.9803638	10	magicc_v5
RS_GCF_003957785.1	H_fail	pair_0118	mild	100.0	2.29	0.0	0.29000000000000004	Bacillota	4.443628100000001	-6.814387600000001	4.797183900000002	7.674965399999998	10	magicc_v5
RS_GCF_003991565.1	H_fail	pair_0119	moderate	99.99	4.9	0.0	2.9000000000000004	Bacteroidota	1.2510170000000003	4.246528300000001	5.203410400000003	12.638099900000002	10	magicc_v5
RS_GCF_004026165.1	H_pass	pair_0067	pass	100.0	0.2	0.0	0.0	Bacillota	4.577330900000001	-8.1001501	4.627636900000001	8.1001501	10	magicc_v5
RS_GCF_004103735.1	H_pass	pair_0128	pass	98.3	0.81	0.0	0.0	Bacillota	-7.921127499999999	-2.1811863999999987	13.1789625	10.370977199999999	10	magicc_v5
RS_GCF_004117095.1	H_fail	pair_0120	mild	98.53	2.03	0.0	0.029999999999999805	Bacillota	3.3524629999999975	0.01748510000000012	6.244229199999998	6.353230700000002	10	magicc_v5
RS_GCF_004136115.1	H_pass	pair_0079	pass	100.0	0.11	0.0	0.0	Pseudomonadota	3.5597778000000004	-1.5407402599999998	3.9308300000000003	3.1984007399999994	10	magicc_v5
RS_GCF_004353465.2	H_pass	pair_0112	pass	98.56	0.37	0.0	0.0	Spirochaetota	8.5959418	-5.316477153999999	9.813754799999998	7.2728501539999995	10	magicc_v5
RS_GCF_004768725.1	H_pass	pair_0186	pass	99.49	0.11	0.0	0.0	Bacillota	2.716589400000001	1.1808244000000017	3.191250600000001	3.373804000000001	10	magicc_v5
RS_GCF_004847745.1	H_pass	pair_0000	pass	100.0	0.15	0.0	0.0	Pseudomonadota	0.9069367999999998	-3.4746384800000003	1.920575599999998	3.93403718	10	magicc_v5
RS_GCF_005221345.1	H_fail	pair_0121	moderate	100.0	4.36	0.0	2.3600000000000003	Pseudomonadota	4.702290199999999	2.996379199999997	5.743448199999998	4.229087	10	magicc_v5
RS_GCF_005706655.1	H_pass	pair_0140	pass	99.89	0.63	0.0	0.0	Bacteroidota	3.2513043999999978	-1.6280020999999987	3.8173784000000013	2.7561575	10	magicc_v5
RS_GCF_005890135.1	H_pass	pair_0194	pass	100.0	1.27	0.0	0.0	Actinomycetota	-0.723146400000001	-8.265376030000002	2.7936746000000006	8.265376030000002	10	magicc_v5
RS_GCF_006337085.1	H_fail	pair_0122	mild	97.66	1.68	0.3400000000000034	0.0	Pseudomonadota	16.100625899999994	1.3462152499999984	17.039609099999996	5.696995149999998	10	magicc_v5
RS_GCF_006874765.1	H_pass	pair_0197	pass	100.0	0.2	0.0	0.0	Spirochaetota	4.623914299999997	2.2017881999999984	9.230330499999999	8.6397656	10	magicc_v5
RS_GCF_006971785.1	H_pass	pair_0117	pass	100.0	1.31	0.0	0.0	Pseudomonadota	0.9506870999999968	-0.8481943000000001	3.7587376999999984	5.2720744999999996	10	magicc_v5
RS_GCF_007855275.1	H_pass	pair_0188	pass	100.0	0.28	0.0	0.0	Actinomycetota	0.5208037999999988	-5.1833979999999995	4.902928600000001	6.45519	10	magicc_v5
RS_GCF_007923785.2	H_pass	pair_0083	pass	100.0	0.08	0.0	0.0	Bacillota	0.42746220000000223	-9.39074612	2.790906999999997	9.573173919999999	10	magicc_v5
RS_GCF_008254045.1	H_fail	pair_0123	moderate	94.31	1.61	3.6899999999999977	0.0	Planctomycetota	8.777053199999997	13.464725099999999	9.851402399999998	14.017774900000001	10	magicc_v5
RS_GCF_008329885.1	H_pass	pair_0066	pass	100.0	0.14	0.0	0.0	Bacillota	3.964776799999999	-6.036923769999999	4.417473999999997	6.116955029999998	10	magicc_v5
RS_GCF_008728455.1	H_pass	pair_0033	pass	100.0	1.92	0.0	0.0	Bacillota	5.741147000000002	-1.2956776999999984	6.139217200000003	2.1787354999999993	10	magicc_v5
RS_GCF_008802915.1	H_fail	pair_0124	moderate	99.99	5.6	0.0	3.5999999999999996	Bacillota	5.420824699999999	-3.367329899999999	5.5805339	6.3883503	10	magicc_v5
RS_GCF_009176665.1	H_pass	pair_0136	pass	100.0	1.39	0.0	0.0	Pseudomonadota	2.5425962000000006	-7.373751800000001	6.8078465999999995	8.0818786	10	magicc_v5
RS_GCF_009497895.1	H_pass	pair_0072	pass	99.98	0.48	0.0	0.0	Pseudomonadota	9.784078099999999	0.5554094999999986	9.784078099999999	3.7905818999999994	10	magicc_v5
RS_GCF_009646095.1	H_fail	pair_0125	mild	100.0	2.32	0.0	0.31999999999999984	Actinomycetota	-4.6990029999999985	0.9263986299999999	6.1503598	4.64229483	10	magicc_v5
RS_GCF_009662475.1	H_fail	pair_0126	mild	100.0	2.32	0.0	0.31999999999999984	Pseudomonadota	6.7561079000000035	-8.2733806	7.324384300000003	8.6078894	10	magicc_v5
RS_GCF_009688985.1	H_fail	pair_0127	moderate	99.69	8.78	0.0	6.779999999999999	Desulfobacterota	20.0244491	30.702062700000006	20.0244491	30.702062700000006	10	magicc_v5
RS_GCF_009873455.1	H_pass	pair_0045	pass	99.99	0.05	0.0	0.0	Bacillota	1.016745299999998	-1.0788074	2.6872606999999973	2.1686206000000015	10	magicc_v5
RS_GCF_009905195.1	H_pass	pair_0032	pass	100.0	0.13	0.0	0.0	Pseudomonadota	0.7307331000000019	-2.3159849130000003	2.8012019000000024	3.8846343130000003	10	magicc_v5
RS_GCF_009912715.1	H_pass	pair_0071	pass	100.0	0.74	0.0	0.0	Bacillota	3.799823800000001	-3.414908679999999	4.0947266	4.205957079999999	10	magicc_v5
RS_GCF_010669305.1	H_fail	pair_0128	moderate	95.16	0.89	2.8400000000000034	0.0	Bacillota	-4.239262599999997	-0.6714658000000003	7.862545800000001	9.187802600000001	10	magicc_v5
RS_GCF_011068365.1	H_pass	pair_0152	pass	100.0	1.93	0.0	0.0	Pseudomonadota	3.165004200000001	-2.8510491700000022	3.1847433999999994	3.0436530300000024	10	magicc_v5
RS_GCF_011801225.1	H_fail	pair_0129	moderate	94.99	0.7	3.010000000000005	0.0	Actinomycetota	4.133349599999997	-2.8777645	5.1066252	3.269179100000001	10	magicc_v5
RS_GCF_012974105.1	H_pass	pair_0040	pass	100.0	0.01	0.0	0.0	Pseudomonadota	3.2926869999999995	-3.907188810000001	3.4043750000000004	4.0358784100000005	10	magicc_v5
RS_GCF_013001025.1	H_fail	pair_0130	mild	100.0	3.16	0.0	1.1600000000000001	Pseudomonadota	19.364621500000002	7.384996200000003	19.364621500000002	10.585111200000004	10	magicc_v5
RS_GCF_013112015.1	H_pass	pair_0115	pass	100.0	1.05	0.0	0.0	Bacillota	10.6899348	22.720067900000004	12.7068928	22.720067900000004	10	magicc_v5
RS_GCF_013285285.1	H_fail	pair_0131	mild	100.0	2.53	0.0	0.5299999999999998	Pseudomonadota	10.4293607	-0.7503306199999994	10.4293607	6.1236185800000005	10	magicc_v5
RS_GCF_013318015.2	H_pass	pair_0121	pass	100.0	0.85	0.0	0.0	Pseudomonadota	4.571288	1.843467600000001	5.430925	3.8326980000000006	10	magicc_v5
RS_GCF_013368775.1	H_fail	pair_0132	moderate	99.99	5.92	0.0	3.92	Bacillota	8.845269900000002	-7.147937149999999	13.449617499999999	9.50972055	10	magicc_v5
RS_GCF_013373555.1	H_pass	pair_0131	pass	100.0	0.49	0.0	0.0	Pseudomonadota	4.197034400000003	2.342268198	4.539505600000004	4.175182601999998	10	magicc_v5
RS_GCF_013391085.1	H_fail	pair_0133	mild	99.88	2.03	0.0	0.029999999999999805	Halobacteriota	7.2859205000000005	-2.7792735999999993	7.4720441	5.899866400000002	10	magicc_v5
RS_GCF_013415885.1	H_pass	pair_0151	pass	100.0	1.08	0.0	0.0	Halobacteriota	9.608905400000001	7.049423299999999	9.608905400000001	7.1110603	10	magicc_v5
RS_GCF_013462805.1	H_pass	pair_0126	pass	99.99	1.86	0.0	0.0	Pseudomonadota	-0.364831599999998	-1.476318999999999	7.485125799999999	9.042003399999999	10	magicc_v5
RS_GCF_013736155.1	H_pass	pair_0100	pass	100.0	1.58	0.0	0.0	Pseudomonadota	6.487562799999997	-0.7584523400000013	6.656104799999997	2.8089363400000016	10	magicc_v5
RS_GCF_014058445.2	H_pass	pair_0012	pass	100.0	0.38	0.0	0.0	Pseudomonadota	4.717555100000003	-0.3517166999999989	4.717555100000003	2.6857868999999996	10	magicc_v5
RS_GCF_014679145.1	H_fail	pair_0134	mild	99.99	3.31	0.0	1.31	Bacillota	9.1716527	2.4002594999999993	9.2448687	4.6254618999999995	10	magicc_v5
RS_GCF_014900835.1	H_pass	pair_0001	pass	100.0	0.5	0.0	0.0	Actinomycetota	1.816357700000001	-2.4188079300000003	4.450954499999998	4.350601929999999	10	magicc_v5
RS_GCF_014905115.1	H_pass	pair_0141	pass	99.99	1.9	0.0	0.0	Campylobacterota	6.929859200000001	-13.966680400000001	6.9586442	14.2710538	10	magicc_v5
RS_GCF_015220695.1	H_fail	pair_0135	mild	100.0	3.54	0.0	1.54	Bacillota	3.520399399999998	-5.59115039	3.6423773999999995	6.10534159	10	magicc_v5
RS_GCF_015241115.1	H_pass	pair_0091	pass	100.0	0.19	0.0	0.0	Pseudomonadota	1.888519200000001	-2.249720200000001	3.2191882000000014	4.068842000000001	10	magicc_v5
RS_GCF_015291685.1	H_fail	pair_0136	moderate	100.0	4.44	0.0	2.4400000000000004	Pseudomonadota	0.3224102000000002	0.48518839999999985	3.8136128	3.1679118	10	magicc_v5
RS_GCF_015910325.1	H_fail	pair_0137	mild	100.0	2.05	0.0	0.04999999999999982	Pseudomonadota	4.0686954	4.551834299999999	4.630692800000001	4.5694471	10	magicc_v5
RS_GCF_016027575.1	H_pass	pair_0003	pass	100.0	0.02	0.0	0.0	Bacillota	1.8785354000000012	-0.37406168000000023	4.038468400000002	2.7911690800000004	10	magicc_v5
RS_GCF_016117655.1	H_pass	pair_0164	pass	99.96	1.74	0.0	0.0	Spirochaetota	6.669090500000001	2.3980368299999997	6.894486500000002	4.211596989999999	10	magicc_v5
RS_GCF_016452265.2	H_fail	pair_0138	moderate	99.37	7.97	0.0	5.97	Bacillota	-1.440202700000001	-6.818941199999999	1.9455327000000018	7.013077999999998	10	magicc_v5
RS_GCF_016638705.1	H_fail	pair_0139	moderate	96.18	5.0	1.8199999999999932	3.0	Bacillota	2.2263680999999975	1.7492784499999998	5.7114810999999985	6.005246950000002	10	magicc_v5
RS_GCF_016767115.1	H_pass	pair_0175	pass	99.9	0.78	0.0	0.0	Bacillota	2.210709100000001	-7.069876729999999	3.894560699999998	7.3840122699999995	10	magicc_v5
RS_GCF_016772315.1	H_pass	pair_0174	pass	100.0	1.57	0.0	0.0	Pseudomonadota	7.8850286999999994	-5.397841586	9.0744267	6.977185186	10	magicc_v5
RS_GCF_016889065.1	H_pass	pair_0177	pass	100.0	1.98	0.0	0.0	Bacteroidota	2.231343299999998	0.5825641999999993	4.352428100000001	3.7138465999999988	10	magicc_v5
RS_GCF_016889925.1	H_fail	pair_0140	mild	99.98	2.99	0.0	0.9900000000000002	Bacteroidota	2.968515900000002	-3.2923860999999994	2.981217300000002	3.5434520999999997	10	magicc_v5
RS_GCF_016903135.1	H_pass	pair_0038	pass	100.0	0.21	0.0	0.0	Pseudomonadota	7.0413673	-7.079551999999998	7.064562099999999	8.3271656	10	magicc_v5
RS_GCF_017357825.1	H_fail	pair_0141	moderate	99.99	4.22	0.0	2.2199999999999998	Campylobacterota	0.741758399999999	-8.0361344	5.6725606	9.3676932	10	magicc_v5
RS_GCF_017607425.1	H_fail	pair_0142	moderate	100.0	4.1	0.0	2.0999999999999996	Pseudomonadota	6.4074928	2.52239313	6.716342600000002	3.297556730000001	10	magicc_v5
RS_GCF_017638925.1	H_fail	pair_0143	mild	99.84	2.15	0.0	0.1499999999999999	Pseudomonadota	0.6534336000000011	1.3506179099999998	6.290029199999999	5.01954109	10	magicc_v5
RS_GCF_017815695.1	H_fail	pair_0144	mild	100.0	2.58	0.0	0.5800000000000001	Bacillota	-0.6004757999999981	-0.5693736600000006	2.117408	1.5943216200000008	10	magicc_v5
RS_GCF_017815775.1	H_pass	pair_0075	pass	100.0	0.4	0.0	0.0	Pseudomonadota	0.010576500000001232	-4.765768699999999	3.2858208999999996	4.812564899999999	10	magicc_v5
RS_GCF_018200015.1	H_fail	pair_0145	mild	99.99	2.15	0.0	0.1499999999999999	Halobacteriota	7.6916873999999975	-0.39472967000000053	7.754453399999997	3.1844426699999993	10	magicc_v5
RS_GCF_018200035.1	H_fail	pair_0146	mild	96.19	0.54	1.8100000000000023	0.0	Pseudomonadota	0.2097580000000015	-3.7736291299999998	6.5617601999999975	5.796596330000001	10	magicc_v5
RS_GCF_018336815.1	H_fail	pair_0147	moderate	95.97	5.03	2.030000000000001	3.0300000000000002	Spirochaetota	4.301688999999998	-2.6980392499999994	4.779869799999998	5.972814650000002	10	magicc_v5
RS_GCF_019669245.1	H_pass	pair_0135	pass	100.0	0.15	0.0	0.0	Bacillota	1.929223899999998	-4.459477740000001	2.045472299999999	4.459477740000001	10	magicc_v5
RS_GCF_019679435.2	H_pass	pair_0178	pass	100.0	0.21	0.0	0.0	Verrucomicrobiota	14.348223999999998	5.9999609	14.348223999999998	8.540881499999998	10	magicc_v5
RS_GCF_020215645.1	H_fail	pair_0148	mild	100.0	2.88	0.0	0.8799999999999999	Actinomycetota	16.442923500000003	13.136071400000002	16.442923500000003	13.136071400000002	10	magicc_v5
